stop_id,route_id,city,name,latitude,longitude,adv,shelter_rating,shelter_type,bench_rating,bench_type,trash_can_type,trash_can_rating
30111,30,Alhambra,Garfield/Woodward,34.09802,-118.128735,Compliant,Not Present,Not Present,3,Other,Other,1
30112,30,Commerce,Garfield/Gage,33.973553,-118.147238,Compliant,4,Other,4,Other,Other,4
30113,30,Alhambra,Garfield/Grand,34.099317,-118.129659,Compliant,Not Present,Not Present,3,Other,Other,2
30114,30,Bell Gardens,Garfield/Loveland,33.970339,-118.149034,Compliant,Not Present,Not Present,4,Other,Not Present,Not Present
30115,30,Alhambra,Garfield/Alhambra,34.10104,-118.130901,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
30116,30,Bell Gardens,Garfield/Florence,33.965754,-118.151535,Compliant,Not Present,Not Present,3,Other,Other,3
30117,30,Alhambra,Garfield/McLean,34.102381,-118.131882,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
30118,30,Bell Gardens,Garfield/Clara,33.962213,-118.153935,Compliant,3,Other,3,Other,Other,3
30119,30,Alhambra,Garfield/Pine,34.104522,-118.133592,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
30120,30,Bell Gardens,Garfield/Ira,33.960009,-118.156423,Compliant,4,Other,3,Other,Other,3
30121,30,Alhambra,Garfield/Atlantic,34.105533,-118.134427,Compliant,Not Present,Not Present,3,Other,Other,3
30122,30,Bell Gardens,Garfield/Cecilia,33.956923,-118.15998,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
30123,30,Alhambra,Huntington/Stoneman,34.106759,-118.134459,Compliant,Not Present,Not Present,2,Other,Other,3
30124,30,Bell Gardens,Garfield/Fostoria,33.955921,-118.161161,Compliant,3,Other,3,Other,Other,3
30125,30,Alhambra,Huntington/Monterey,34.107925,-118.13247,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
30126,30,South Gate,FirestoneBL/Garfield,33.949426,-118.165724,Compliant,2,Other,2,Other,Other,2
40100,40,Los Angeles,4th/Mott,34.038872,-118.207813,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40101,40,Montebello,Beverly/Montebello,34.016966,-118.105484,Compliant,Not Present,Not Present,3,Blue Metal,Metal / Aluminum,3
40102,40,Los Angeles,4th/Soto,34.040585,-118.211512,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40103,40,Montebello,Beverly/6th,34.016739,-118.104063,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40104,40,Los Angeles,4th/Chicago,34.041744,-118.21407,Compliant,Not Present,Not Present,3,Other,Other,3
40105,40,Montebello,Beverly/4th,34.016121,-118.101167,Compliant,3,Black Shelter,3,Bench withoutÂ Dividers,Cement,3
40107,40,Montebello,Beverly/2nd,34.015827,-118.099844,Compliant,Not Present,Not Present,3,Blue Metal,Metal / Aluminum,3
40108,40,Los Angeles,4th/Boyle,34.043133,-118.219196,Compliant,2,Other,2,Other,Other,1
40109,40,Montebello,Beverly/Poplar,34.01524,-118.097096,Compliant,Not Present,Not Present,2,Blue Metal,Metal / Aluminum,3
40110,40,Los Angeles,4th/Gless,34.043006,-118.222532,Compliant,2,Other,3,Other,Other,2
40111,40,Montebello,Beverly/Bradley,34.014859,-118.0952,Compliant,Not Present,Not Present,2,Blue Metal,Not Present,Not Present
40112,40,Los Angeles,4th/Anderson,34.042281,-118.22524,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40113,40,Pico Rivera,Beverly/Pine,34.01286,-118.088533,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40114,40,Los Angeles,4th/Merrick,34.042992,-118.23399,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40115,40,Montebello,Beverly/Paramount,34.011931,-118.085489,Compliant,Not Present,Not Present,Not Present,Not Present,Pole Mounted,3
40116,40,Los Angeles,4th/Hewitt,34.044506,-118.2366,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40117,40,Pico Rivera,Beverly/Acacia,34.011225,-118.083327,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40118,40,Los Angeles,3rd/Alameda,34.045242,-118.237482,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40119,40,Pico Rivera,Beverly/Rosemead,34.010638,-118.081444,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40120,40,Los Angeles,3rd/Central,34.046081,-118.23939,Compliant,2,Other,2,Other,Not Present,Not Present
40121,40,Pico Rivera,Beverly/Durfee,34.009063,-118.076581,Compliant,Not Present,Not Present,2,Other,Other,3
40122,40,Los Angeles,3rd/San Pedro,34.047492,-118.242784,Compliant,Not Present,Not Present,3,Other,Not Present,Not Present
40123,40,Pico Rivera,Beverly/Sandoval,34.008105,-118.07357,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40124,40,East Los Angeles,3rd/Los Angeles,34.048432,-118.244491,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40125,40,Pico Rivera,Beverly/Abbeywood,34.006148,-118.067043,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40126,40,Los Angeles,3rd/Spring,34.050188,-118.246821,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40127,40,Whittier,Beverly/Pioneer,34.003379,-118.062928,Compliant,4,Other,3,Other,Other,4
40128,40,Los Angeles,Hill/3rd,34.051398,-118.249551,Compliant,3,Other,2,Other,Other,2
40129,40,Whittier,Beverly/Alder,34.001941,-118.060393,Compliant,4,Other,3,Other,Other,4
40130,90,Los Angeles,Hill/5th,34.049412,-118.251403,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40131,40,Whittier,Beverly/Carley,34.000501,-118.058297,Compliant,4,Other,3,Other,Other,4
40132,40,Los Angeles,5th/Grand,34.050465,-118.254237,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
40134,40,Los Angeles,5th/Flower,34.05139,-118.255684,Compliant,3,Other,3,Other,Other,3
50100,50,Pico Rivera,Washington/Passons,33.979313,-118.089795,Compliant,3,Brown Shelter (Green Pillars),3,Other,Other,3
50101,50,Whittier,Washington/Garfield,34.000342,-118.13358,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50102,50,Pico Rivera,Washington/Loch Alene,33.981524,-118.093851,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50103,50,Montebello,Washington/Vail,33.997998,-118.126616,Compliant,Not Present,Not Present,3,Concrete Standalone,Cement,3
50104,50,Pico Rivera,Washington/Rosemead,33.983506,-118.097469,Compliant,3,Other,3,Other,Other,3
50105,50,Los Angeles,Washington/Maple,33.996646,-118.123277,Compliant,Not Present,Not Present,3,Other,Other,3
50106,50,Pico Rivera,Washington/Crossway,33.985107,-118.10056,Compliant,Not Present,Not Present,3,Other,Other,3
50107,50,Montebello,Washington/Greenwood,33.995202,-118.119729,Compliant,Not Present,Not Present,3,Concrete Standalone,Cement,2
50108,50,Pico Rivera,Washington/Phaeton,33.98609,-118.102309,Not Present ,Not Present,Not Present,Not Present,Not Present,Other,3
50109,50,Montebello,Washington/Montebello,33.993901,-118.116571,Compliant,Not Present,Not Present,3,Concrete Standalone,Not Present,Not Present
50110,50,Pico Rivera,Washington/Pramount,33.987517,-118.104794,Compliant,Not Present,Not Present,3,Other,Other,3
50111,50,Montebello,Washington/Bluff,33.991935,-118.111917,Compliant,Not Present,Not Present,3,Concrete Standalone,Not Present,Not Present
50112,50,Montebello,Washington/4th St,33.99264,-118.112951,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50113,50,Pico Rivera,Washington/Paramount,33.987651,-118.105485,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50114,50,Montebello,Washington/Montebello,33.994112,-118.116495,Compliant,Not Present,Not Present,3,Concrete Standalone,Cement,3
50115,50,Pico Rivera,Washington/Crossway,33.984648,-118.100005,Compliant,3,Other,3,Other,Other,3
50116,50,Montebello,Washington/Greenwood,33.995296,-118.119412,Compliant,4,Blue Shelter,3,Backless w/Â Dividers,Metal / Aluminum,3
50117,50,Pico Rivera,Washington/Rosemead,33.983651,-118.09816,Compliant,3,Other,3,Other,Other,3
50118,50,Montebello,Washington/Maple,33.996777,-118.123127,Compliant,Not Present,Not Present,3,Concrete Standalone,Cement,3
50119,50,Pico Rivera,Washington/Loch Alene,33.981444,-118.09404,Compliant,Not Present,Not Present,Not Present,Not Present,Other,3
50120,50,Montebello,Washington/Vail,33.998468,-118.127199,Not Present ,Not Present,Not Present,2,Concrete Standalone,Metal / Aluminum,3
50121,50,Pico Rivera,Washington/Passons,33.979617,-118.090698,Compliant,Not Present,Not Present,3,Other,Other,3
50122,50,Whittier,Washington/Garfield,34.000538,-118.133176,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50123,50,Pico Rivera,Washington/Pico Vista,33.97703,-118.085969,Compliant,Not Present,Not Present,2,Other,Other,1
50124,50,Commerce,Washington/Gayhart,34.000024,-118.135945,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50125,50,Whittier,Washington/Pioneer,33.973648,-118.079363,Compliant,Not Present,Not Present,Not Present,Not Present,Other,3
50126,50,Commerce,Washington/Saybrook,33.998286,-118.138731,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50127,50,Whittier,Washington/MillerGrove,33.972978,-118.076393,Compliant,3,Other,5,Other,Other,4
50128,50,Commerce,Washington/Telegraph,33.995665,-118.142683,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50129,50,SantaFeSprings,Washington/Norwalk,33.972199,-118.073165,Compliant,Not Present,Not Present,Not Present,Not Present,Other,2
50130,50,Commerce,Washington/Leo,33.997782,-118.151979,Compliant,4,Other,3,Other,Other,3
50131,50,SantaFeSprings,Washington/Broadway SF SP E,33.971211,-118.068572,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50132,50,Commerce,Washington/Commerce,33.999009,-118.155639,Compliant,3,Other,3,Other,Other,3
50133,50,SantaFeSprings,Washington/Allport,33.970188,-118.063889,Compliant,Not Present,Not Present,2,Other,Cement,2
50134,50,Commerce,Washington/Eastern,34.000313,-118.159542,Compliant,3,Other,3,Other,Other,3
50135,50,SantaFeSprings,Washington/Sorensen,33.969383,-118.060348,Compliant,Not Present,Not Present,2,Other,Other,2
50136,50,Commerce,Washington/O Neill,34.001467,-118.162938,Compliant,3,Other,3,Other,Other,3
50137,50,SantaFeSprings,Washington/Appledale,33.968481,-118.056372,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50138,50,Commerce,Washington/Atlantic,34.003163,-118.167975,Compliant,4,Other,3,Other,Other,3
50139,50,Whittier,Washington/Rivera,33.96767,-118.052835,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50140,50,Commerce,Washington/Ransom,34.004139,-118.170923,Compliant,Not Present,Not Present,3,Other,Other,2
50141,50,Whittier,Washington/Lambert,33.967384,-118.047615,Compliant,5,Other,4,Other,Other,3
50142,50,Commerce,Washington/Ayers,34.00582,-118.175859,Compliant,3,Other,3,Other,Other,3
50143,50,Whittier,Washington/Putman,33.96793,-118.044413,Not Present ,4,Other,4,Other,Other,4
50144,50,Commerce,Washington/Arrowmill,34.006973,-118.179234,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50145,50,Whittier,Pickering/Washington,33.969104,-118.042032,Compliant,4,Other,4,Other,Other,3
50146,50,Commerce,Washington/Oak,34.009087,-118.185501,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50147,50,Whittier,Pickering/Walnut,33.971537,-118.041983,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50148,50,Whittier,Washington/Indiana,34.011216,-118.191562,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50149,50,Whittier,Pickering/Mar Vista,33.973524,-118.041996,Compliant,4,Other,4,Other,Other,3
50150,50,Los Angeles,Washington/Grande Vista,34.013879,-118.207245,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50151,50,Whittier,Pickering/Penn,33.975606,-118.042008,Compliant,Not Present,Not Present,3,Other,Other,3
50152,50,Los Angeles,Grande Vista/Lorena,34.016619,-118.208914,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50153,50,Whittier,Pickering/Philidelphia,33.97884,-118.041986,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50154,50,Los Angeles,Olympic/Grande Vista,34.020307,-118.210676,Compliant,Not Present,Not Present,3,Other,Not Present,Not Present
50156,50,Los Angeles,Olympic/Dacotah,34.020979,-118.212056,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50158,50,Los Angeles,Olympic/Camulos,34.022457,-118.215395,Compliant,Not Present,Not Present,Not Present,Not Present,Other,2
50160,50,Los Angeles,Olympic/Orme,34.023382,-118.217507,Compliant,3,Other,3,Other,Other,2
50162,50,Los Angeles,Soto/Olympic,34.023885,-118.219974,Compliant,3,Other,2,Other,Other,1
50164,50,Los Angeles,Soto/Rio Vista,34.021292,-118.220282,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50166,50,Los Angeles,Soto/Washington,34.017457,-118.22026,Compliant,Not Present,Not Present,3,Other,Other,2
50168,50,Whittier,Washington/Railroad Bridge,34.0175,-118.224337,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50170,50,Los Angeles,Washington/Santa Fe Bridge,34.019078,-118.230801,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50172,50,Los Angeles,Washington/Alameda/RR,34.019078,-118.233045,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50173,50,Whittier,Painter/Whitier,33.963006,-118.03329,Compliant,Not Present,Not Present,3,Other,Other,3
50174,50,Los Angeles,Washington/Alameda,34.020157,-118.239904,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50175,50,Whittier,Painter/Cullen,33.961048,-118.035201,Compliant,Not Present,Not Present,Not Present,Not Present,Other,3
50176,50,Long Beach,Washington/Long Beach,34.020586,-118.242533,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50177,50,Whittier,Painter/Lambert,33.957982,-118.038275,Compliant,4,Black Shelter,4,Other,Other,3
50178,50,Los Angeles,Washington/Hooper,34.021977,-118.245777,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50179,50,Whittier,Painter/Oval,33.955646,-118.040606,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50180,50,Los Angeles,Washington/Naomi,34.023076,-118.247774,Compliant,Not Present,Not Present,3,Other,Not Present,Not Present
50181,50,Whittier,Mulberry/Painter,33.953125,-118.042516,Compliant,3,Other,4,Other,Other,3
50182,50,Los Angeles,Washington/Central,34.024843,-118.250965,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50183,50,Whittier,Mulberry/Greening,33.950895,-118.039155,Compliant,Not Present,Not Present,Not Present,Not Present,Other,3
50184,50,Los Angeles,Washington/Griffith,34.026221,-118.253962,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50185,50,Whittier,Mulberry/Maryknoll,33.949494,-118.037094,Compliant,3,Other,3,Other,Not Present,Not Present
50186,50,Los Angeles,Washington/San Pedro,34.027959,-118.257737,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50187,50,Whittier,Mulberry/Calmada,33.94841,-118.035519,Compliant,Not Present,Not Present,Not Present,Not Present,Other,3
50188,50,Los Angeles,Washington/Trinity,34.028735,-118.259437,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50189,50,Whittier,Mulberry/Gunn,33.94546,-118.031154,Compliant,2,Other,1,Other,Not Present,Not Present
50190,50,Whittier,Washington/Maple,34.029784,-118.261635,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50191,50,Whittier,Mulberry/Mills,33.943049,-118.028063,Compliant,3,Other,2,Other,Other,2
50192,50,Los Angeles,Washington & Broadway LA W,34.030066,-118.264474,Not Present ,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50193,50,Whittier,Mulberry/Ruoff,33.94024,-118.024443,Compliant,Not Present,Not Present,Not Present,Not Present,Other,3
50194,50,Los Angeles,Hill/Washington,34.032418,-118.266356,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50195,50,Whittier,Mulberry/Colima,33.935292,-118.017157,Compliant,3,Other,2,Other,Other,3
50196,50,Los Angeles,Hil/Venice,34.034907,-118.264248,Compliant,Not Present,Not Present,Not Present,Not Present,Other,2
50197,50,La Mirada,La Mirada/Mulberry,33.934852,-118.01187,Compliant,Not Present,Not Present,5,Other,Other,3
50198,50,Los Angeles,Hill/Pico,34.037404,-118.262239,Compliant,Not Present,Not Present,Not Present,Not Present,Other,3
50199,50,La Mirada,La Mirada/Hornell,33.930679,-118.011879,Compliant,Not Present,Not Present,Not Present,Not Present,Other,4
50200,50,Los Angeles,Hill/12th St,34.038794,-118.261026,Compliant,Not Present,Not Present,3,Other,Other,3
50201,50,La Mirada,La Mirada/Leffingwell,33.926325,-118.012079,Compliant,Not Present,Not Present,4,Other,Other,4
50202,50,Los Angeles,Hill/11th St,34.039682,-118.260135,Not Present ,3,Other,3,Other,Other,3
50203,50,La Mirada,La Mirada/Granada,33.922609,-118.01205,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50204,50,Los Angeles,Hill/Olympic,34.041353,-118.258596,Not Present ,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50205,50,La Mirada,La Mirada/Imperial,33.916607,-118.011995,Compliant,Not Present,Not Present,Not Present,Not Present,Other,3
50206,50,Los Angeles,Hill/9th St,34.043142,-118.256943,Compliant,3,Other,3,Other,Not Present,Not Present
50207,50,La Mirada,La Mirada/Tacuba,33.914446,-118.011977,Compliant,Not Present,Not Present,Not Present,Not Present,Other,2
50208,50,Los Angeles,Hill/8th St,34.044395,-118.255842,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50209,50,La Mirada,La Mirada/Foster Road,33.90903,-118.011933,Compliant,Not Present,Not Present,Not Present,Not Present,Other,3
50210,50,Los Angeles,Hill/7th St,34.045388,-118.254592,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50211,50,La Mirada,La Mirada/Civic Center,33.905287,-118.01194,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50212,50,Los Angeles,5th St/Hill,34.049001,-118.252027,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50213,50,La Mirada,La Mirada/Alicante,33.90278,-118.011935,Compliant,Not Present,Not Present,Not Present,Not Present,Other,3
50215,50,La Mirada,La Mirada/Rosecrans,33.898172,-118.011023,Compliant,Not Present,Not Present,2,Other,Other,2
50217,50,La Mirada,La Mirada/Excelsior,33.895057,-118.009158,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
50219,50,La Mirada,La Mirada/Ocaso,33.891737,-118.003625,Compliant,Not Present,Not Present,3,Other,Other,3
50221,50,La Mirada,Adelfa/Santa Gertrudes,33.894289,-118.000992,Compliant,Not Present,Not Present,3,Other,Other,2
50227,50,La Mirada,Adelfa & Ashgrove,33.897255,-118.00492,Compliant,3,Other,3,Other,Other,4
70005,70,Montebello,Mines/Maple S,34.005032,-118.118645,Compliant,Not Present,Not Present,Not Present,Not Present,Not Present,Not Present
70390,70,Montebello,Garfield/Whittier,34.014493,-118.129722,Compliant,4,Black Shelter,3,Backless w/Â Dividers,Metal / Aluminum,1

